"Id","SalePrice"
2849,198021.441526006
2850,269579.497318993
2851,205367.820393149
2852,232408.73951844
2853,237221.428247773
2854,140104.669670909
2855,201454.692622707
2856,201295.356156079
2857,184962.677623697
2858,201136.893605211
2859,111856.304695219
2860,137719.730647005
2861,120646.768958094
2862,185638.847189414
2863,127428.312707879
2864,254407.777816778
2865,142852.245855625
2866,143752.491153149
2867,114447.120771722
2868,104521.548877043
2869,101553.536687872
2870,123120.261806203
2871,83731.0931981237
2872,64164.5457679007
2873,95430.3382578977
2874,133326.730937137
2875,116531.608868136
2876,157054.918676672
2877,148013.063196912
2878,155875.700836682
2879,140482.302078336
2880,101468.518427426
2881,148018.161269068
2882,176912.739865676
2883,205625.483890611
2884,199393.799045897
2885,181354.32708282
2886,245270.567165812
2887,90104.7178918171
2888,133079.790765763
2889,59393.2423460521
2890,83972.4695406096
2891,128736.890949182
2892,51073.7645764954
2893,75807.1162243192
2894,59120.2591923222
2895,332299.511761328
2896,287911.382691707
2897,201872.025148888
2898,151762.324149754
2899,196979.663101993
2900,163002.507525733
2901,195231.417275265
2902,163177.006990276
2903,329935.155023171
2904,350768.725167835
2905,75817.0208206943
2906,198459.544863732
2907,107811.477412826
2908,129495.660964794
2909,155340.747698805
2910,78302.3372681911
2911,83150.4132647404
2912,143367.431146702
2913,78422.1576007586
2914,78752.0367015884
2915,85392.2088197293
2916,82211.8727867272
2917,174485.987997675
2918,117330.008263027
2919,218966.157942806
